"","host_since","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_neighbourhood","host_listings_count","host_total_listings_count","host_verifications","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bathrooms","bathrooms_text","bedrooms","beds","amenities","minimum_nights","maximum_nights","minimum_minimum_nights","maximum_minimum_nights","minimum_maximum_nights","maximum_maximum_nights","minimum_nights_avg_ntm","has_availability","availability_30","availability_60","availability_90","availability_365","number_of_reviews","number_of_reviews_ltm","number_of_reviews_l30d","estimated_occupancy_l365d","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","reviews_per_month","price_per_room","rating_q1"
"25","2014-02-23","within an hour","100%","100%","t","Cronulla",1,2,"['email', 'phone']","t","t","Sutherland Shire",-34.06357,151.15109,"Entire guesthouse","Entire home/apt",2,1,"1 bath",0,1,"[""Conditioner"", ""HDTV"", ""Ceiling fan"", ""Kitchenette"", ""Microwave"", ""Free street parking"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Hangers"", ""Body soap"", ""Keypad"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Mosquito net"", ""Hair dryer"", ""Bed linens"", ""Clothing storage: wardrobe"", ""Private patio or balcony"", ""Private backyard \u2013 Not fully fenced"", ""Self check-in"", ""Hot water"", ""AC - split type ductless system"", ""Heating"", ""Dedicated workspace"", ""Mini fridge"", ""Wine glasses"", ""Essentials"", ""Toaster"", ""Books and reading material"", ""Luggage dropoff allowed"", ""Iron"", ""Smoke alarm"", ""Dining table"", ""Single level home"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""Shared beach access"", ""Private entrance""]",2,1125,2,2,1125,1125,2,"t",29,32,62,305,188,22,0,132,"2016-01-02","2025-04-21",4.88,4.95,4.98,4.96,4.95,4.97,4.79,"f",1.63,144,0
"26","2019-10-11","within an hour","97%","55%","f","",138,179,"['email', 'phone']","t","t","Auburn",-33.84858,151.07524,"Entire rental unit","Entire home/apt",4,2,"2 baths",2,2,"[""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Stainless steel gas stove"", ""Microwave"", ""Free dryer \u2013 In unit"", ""Free street parking"", ""Dishes and silverware"", ""Breakfast"", ""Elevator"", ""Free parking on premises"", ""Fire extinguisher"", ""Private patio or balcony"", ""Window AC unit"", ""Free washer \u2013 In unit"", ""Self check-in"", ""TV"", ""Heating"", ""Dedicated workspace"", ""Wine glasses"", ""Freezer"", ""Lockbox"", ""Toaster"", ""Smoke alarm"", ""Stainless steel oven"", ""Dining table"", ""Wifi"", ""Hot water kettle"", ""Long term stays allowed""]",3,730,3,3,730,730,3,"t",29,59,89,90,62,0,0,0,"2022-02-26","2024-03-27",4.82,4.9,4.82,4.82,4.94,4.9,4.71,"f",1.54,454.5,0
"27","2015-06-02","within an hour","100%","88%","t","",1,1,"['email', 'phone']","t","t","Leichhardt",-33.8556191,151.1816856,"Entire home","Entire home/apt",4,1,"1 bath",2,3,"[""Iron"", ""Clothing storage"", ""Smoke alarm"", ""Washer"", ""Room-darkening shades"", ""Kitchen"", ""TV"", ""Fire extinguisher"", ""Bed linens"", ""Heating"", ""Wifi"", ""Air conditioning"", ""Hangers""]",3,365,3,3,365,365,3,"t",4,20,36,101,19,19,1,114,"2024-09-09","2025-06-02",4.95,5,5,4.89,5,4.95,4.95,"f",2.02,170.5,1
"28","2010-09-27","within an hour","100%","99%","f","Coogee",26,125,"['email', 'phone']","t","t","Sydney",-33.868672256488,151.194783087298,"Entire townhouse","Entire home/apt",4,1,"1 bath",2,2,"[""Conditioner"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Outdoor furniture"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Paid parking off premises"", ""Hangers"", ""Body soap"", ""Board games"", ""Room-darkening shades"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Stove"", ""Air conditioning"", ""Smart lock"", ""Oven"", ""Clothing storage"", ""Self check-in"", ""Hot water"", ""TV"", ""Outdoor dining area"", ""Heating"", ""Dedicated workspace"", ""Wine glasses"", ""Essentials"", ""Toaster"", ""Smoke alarm"", ""Long term stays allowed"", ""Dining table"", ""Patio or balcony"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""First aid kit"", ""Rice maker""]",1,1125,1,5,3,1125,2.9,"t",19,36,58,279,6,6,1,36,"2025-01-01","2025-05-20",4.67,4.17,4,5,4.67,5,4.17,"t",1.07,128,0
"29","2019-12-29","within a few hours","90%","96%","f","",1,2,"['phone']","t","t","Auburn",-33.8617057303244,151.051420943201,"Private room in home","Private room",2,1,"1 shared bath",1,1,"[""Exterior security cameras on property"", ""Lock on bedroom door"", ""Paid washer"", ""Smoke alarm"", ""Free parking on premises"", ""Wifi""]",1,365,1,1,365,365,1,"t",12,12,12,178,27,27,1,162,"2024-12-29","2025-06-13",4.63,4.7,4.56,4.89,4.74,4.7,4.74,"f",4.74,80,0
"30","2016-09-11","within a day","100%","64%","f","",1,1,"['phone']","f","t","Lane Cove",-33.82606,151.19163,"Entire home","Entire home/apt",4,1,"1 bath",2,3,"[""Conditioner"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Microwave"", ""Free street parking"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Hangers"", ""Body soap"", ""Room-darkening shades"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Bathtub"", ""Stove"", ""Air conditioning"", ""Free washer \u2013 In unit"", ""Oven"", ""Clothing storage"", ""Hot water"", ""TV"", ""Backyard"", ""Children\u2019s books and toys for ages 2-5 years old and 5-10 years old"", ""Outdoor dining area"", ""Heating"", ""Dedicated workspace"", ""Mini fridge"", ""Essentials"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Laundromat nearby"", ""Dining table"", ""Patio or balcony"", ""Single level home"", ""Cooking basics"", ""Coffee"", ""Hot water kettle"", ""Shampoo"", ""Long term stays allowed"", ""Private entrance""]",1,365,1,1,365,365,1,"t",28,58,86,361,6,5,0,30,"2024-02-24","2025-01-03",4.67,4.33,4.5,4.83,4.67,4.83,4.17,"f",0.38,178,0
"31","2019-07-24","N/A","N/A","N/A","f","Pyrmont",912,939,"['email', 'phone', 'work_email']","t","t","Waverley",-33.8929692,151.2468243,"Entire rental unit","Entire home/apt",2,1,"1 bath",0,1,"[""Conditioner"", ""Refrigerator"", ""Kitchen"", ""Washer"", ""Microwave"", ""Shower gel"", ""Dishes and silverware"", ""Dryer"", ""Hangers"", ""Body soap"", ""Room-darkening shades"", ""Pool"", ""Elevator"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Stove"", ""Air conditioning"", ""Oven"", ""Self check-in"", ""Hot water"", ""TV"", ""Wine glasses"", ""Coffee maker"", ""Essentials"", ""Lockbox"", ""Toaster"", ""Iron"", ""Smoke alarm"", ""Long term stays allowed"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""First aid kit""]",3,365,2,21,365,365,13.6,"t",22,52,72,316,8,8,0,48,"2024-11-02","2025-01-27",4.75,5,4.75,4.63,5,5,4.5,"t",1.05,176,0
"32","2012-12-29","within an hour","100%","92%","t","",1,2,"['email', 'phone']","t","t","Campbelltown",-34.0159911,150.8394655,"Private room in home","Private room",2,1,"1 private bath",1,1,"[""Conditioner"", ""Ceiling fan"", ""Microwave"", ""Free street parking"", ""Outdoor furniture"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Hangers"", ""Body soap"", ""Exterior security cameras on property"", ""Extra pillows and blankets"", ""Hair dryer"", ""Bed linens"", ""Heating - split type ductless system"", ""Fire extinguisher"", ""Private backyard"", ""HDTV with Chromecast"", ""Clothing storage"", ""Self check-in"", ""Bidet"", ""Hot water"", ""Outdoor dining area"", ""AC - split type ductless system"", ""Mini fridge"", ""Lockbox"", ""Iron"", ""Smoke alarm"", ""Laundromat nearby"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""Private entrance""]",4,30,4,4,30,30,4,"t",3,23,53,54,34,33,2,255,"2024-06-10","2025-06-08",5,4.97,5,5,5,4.85,4.91,"f",2.73,66,1
"33","2013-07-17","within an hour","100%","100%","t","Newtown/Enmore",1,1,"['email', 'phone']","t","t","Marrickville",-33.90045,151.17201,"Entire guesthouse","Entire home/apt",2,1,"1 bath",1,1,"[""Conditioner"", ""Ceiling fan"", ""Dishwasher"", ""Kitchen"", ""Microwave"", ""Free street parking"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Hangers"", ""Body soap"", ""Keypad"", ""Hair dryer"", ""Bed linens"", ""Stove"", ""Oven"", ""Self check-in"", ""Hot water"", ""TV"", ""Heating"", ""Mini fridge"", ""Wine glasses"", ""Essentials"", ""Cleaning available during stay"", ""Toaster"", ""Luggage dropoff allowed"", ""Iron"", ""Smoke alarm"", ""Laundromat nearby"", ""Dining table"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""Long term stays allowed""]",1,30,1,1,1125,1125,1,"t",0,4,11,51,461,65,4,255,"2016-06-26","2025-06-12",4.9,4.95,4.87,4.97,4.99,4.94,4.89,"f",4.22,90,0
"34","2018-04-19","within an hour","97%","98%","f","",59,132,"['email', 'phone']","t","t","Marrickville",-33.8989642623194,151.175583576485,"Entire rental unit","Entire home/apt",4,1,"1 bath",2,2,"[""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Free street parking"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Pets allowed"", ""Cleaning products"", ""Dryer"", ""Hangers"", ""Elevator"", ""Hair dryer"", ""Bed linens"", ""Air conditioning"", ""Oven"", ""Clothing storage"", ""Hot water"", ""TV"", ""Wine glasses"", ""Essentials"", ""Luggage dropoff allowed"", ""Iron"", ""Smoke alarm"", ""Dining table"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""Long term stays allowed""]",2,365,2,2,365,365,2,"t",20,48,78,78,23,18,0,108,"2023-11-12","2025-05-18",4.57,4.39,4.57,4.65,4.78,4.52,4.3,"t",1.18,113.5,0
"35","2015-05-13","within an hour","100%","100%","f","Darlinghurst",14,63,"['email', 'phone']","t","t","Sydney",-33.88283,151.21222,"Entire rental unit","Entire home/apt",3,1,"1 bath",0,2,"[""Refrigerator"", ""Kitchen"", ""Washer"", ""Microwave"", ""Shower gel"", ""Dishes and silverware"", ""Dryer"", ""Hangers"", ""Extra pillows and blankets"", ""Hair dryer"", ""Bed linens"", ""Stove"", ""Air conditioning"", ""Hot water"", ""TV"", ""Heating"", ""Essentials"", ""Iron"", ""Smoke alarm"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Long term stays allowed""]",3,30,3,3,30,30,3,"t",29,49,66,155,8,1,0,6,"2019-12-31","2025-02-26",4.38,4.5,4.5,5,5,4.38,3.88,"f",0.12,175,0
"36","2020-02-26","within a few hours","100%","78%","t","",1,1,"['phone']","t","f","Waverley",-33.89264,151.24347,"Entire townhouse","Entire home/apt",4,3,"3 baths",2,2,"[""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Dishes and silverware"", ""Cleaning products"", ""Dryer"", ""Hangers"", ""Keypad"", ""Extra pillows and blankets"", ""Beach access \u2013 Beachfront"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Stove"", ""Air conditioning"", ""Oven"", ""Self check-in"", ""Hot water"", ""TV"", ""Backyard"", ""Heating"", ""Clothing storage: walk-in closet, closet, and wardrobe"", ""Dedicated workspace"", ""Wine glasses"", ""Essentials"", ""Freezer"", ""Clamp on table seat high chair - always at the listing"", ""Toaster"", ""Iron"", ""Smoke alarm"", ""Laundromat nearby"", ""Dining table"", ""Patio or balcony"", ""Cooking basics"", ""Wifi"", ""Hot water kettle"", ""Long term stays allowed"", ""Safe"", ""Private entrance""]",6,365,6,6,365,365,6,"t",6,36,66,132,49,10,0,120,"2020-06-23","2025-04-28",4.96,4.92,4.98,4.98,4.94,5,4.8,"f",0.81,145,1
"37","2020-05-14","within an hour","99%","99%","t","",13,17,"['email', 'phone', 'work_email']","t","t","Sydney",-33.878525,151.2198204,"Entire rental unit","Entire home/apt",2,1,"1 bath",1,1,"[""Conditioner"", ""Ceiling fan"", ""Refrigerator"", ""Kitchen"", ""Microwave"", ""Paid street parking off premises"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Hangers"", ""Body soap"", ""Electric stove"", ""Room-darkening shades"", ""Elevator"", ""Hair dryer"", ""Bed linens"", ""Clothing storage: wardrobe"", ""Fire extinguisher"", ""Bathtub"", ""Self check-in"", ""Hot water"", ""TV"", ""Dedicated workspace"", ""Bluetooth sound system"", ""Wine glasses"", ""Essentials"", ""Double oven"", ""Freezer"", ""Coffee maker: Nespresso"", ""Lockbox"", ""Toaster"", ""Iron"", ""Smoke alarm"", ""Laundromat nearby"", ""Long term stays allowed"", ""Dining table"", ""Single level home"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""First aid kit"", ""Private entrance""]",2,365,1,2,365,365,2,"t",0,10,16,16,48,36,0,216,"2024-02-08","2025-04-25",4.81,4.92,4.81,4.65,4.88,4.92,4.77,"f",2.9,177,0
"38","2018-02-03","within a day","100%","14%","f","",1,2,"['email', 'phone']","t","t","Warringah",-33.7193802846318,151.29461572612,"Entire rental unit","Entire home/apt",2,1,"1 bath",1,1,"[""Ceiling fan"", ""Refrigerator"", ""Kitchen"", ""Washer"", ""Microwave"", ""Free street parking"", ""Dishes and silverware"", ""Cleaning products"", ""Hangers"", ""Lake view"", ""Room-darkening shades"", ""Garden view"", ""Fire extinguisher"", ""Stove"", ""Oven"", ""Self check-in"", ""Hot water"", ""TV"", ""Backyard"", ""Outdoor dining area"", ""Dedicated workspace"", ""Coffee maker"", ""Essentials"", ""Lockbox"", ""Iron"", ""Smoke alarm"", ""Patio or balcony"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Long term stays allowed"", ""Private entrance""]",4,30,1,4,30,30,4,"t",8,19,49,51,2,1,0,8,"2024-05-11","2024-11-14",5,5,5,5,5,5,5,"f",0.15,130,1
"39","2019-08-25","within an hour","100%","99%","f","Surry Hills",169,253,"['email', 'phone']","t","t","Ku-Ring-Gai",-33.77403,151.16392,"Private room in home","Private room",2,2,"2 shared baths",1,1,"[""Refrigerator"", ""Washer"", ""Microwave"", ""Free street parking"", ""Dishes and silverware"", ""Hangers"", ""Lock on bedroom door"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Smart lock"", ""Self check-in"", ""Hot water"", ""Backyard"", ""Dedicated workspace"", ""Essentials"", ""Toaster"", ""Luggage dropoff allowed"", ""Iron"", ""Smoke alarm"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""First aid kit"", ""Private entrance""]",4,365,1,4,365,365,2.8,"t",22,52,82,357,20,15,0,120,"2024-03-18","2025-03-07",3.95,4.2,3.45,4.6,4.55,4.1,4.1,"f",1.31,54,0
"40","2012-03-19","within an hour","100%","92%","t","Darlinghurst",17,21,"['email', 'phone', 'work_email']","t","t","Sydney",-33.87651,151.22685,"Entire rental unit","Entire home/apt",2,1,"1 bath",0,1,"[""Conditioner"", ""Crib"", ""Portable fans"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Microwave"", ""Free street parking"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Paid parking off premises"", ""Children\u2019s dinnerware"", ""Hangers"", ""Blender"", ""Body soap"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Hair dryer"", ""Bed linens"", ""Clothing storage: wardrobe"", ""Stove"", ""Free washer \u2013 In unit"", ""Oven"", ""Self check-in"", ""Hot water"", ""Backyard"", ""Heating"", ""40 inch TV"", ""Wine glasses"", ""Coffee maker"", ""Essentials"", ""Freezer"", ""Lockbox"", ""Toaster"", ""Books and reading material"", ""Iron"", ""Babysitter recommendations"", ""Smoke alarm"", ""Laundromat nearby"", ""Dining table"", ""Single level home"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""Long term stays allowed"", ""Safe"", ""High chair""]",21,730,3,28,730,730,19.8,"t",16,31,61,188,131,10,0,255,"2013-01-04","2025-05-07",4.73,4.76,4.6,4.92,4.9,4.95,4.68,"f",0.86,113,0
"41","2021-07-11","within an hour","99%","92%","t","",28,49,"['email', 'phone', 'work_email']","t","t","Woollahra",-33.8756869614363,151.271801996692,"Private room in home","Private room",2,2.5,"2.5 baths",1,1,"[""Portable fans"", ""Refrigerator"", ""Dishwasher"", ""Smoking allowed"", ""Kitchen"", ""Washer"", ""Microwave"", ""Free street parking"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Dryer"", ""Hangers"", ""Blender"", ""BBQ grill"", ""Breakfast"", ""Body soap"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Rice maker"", ""Stove"", ""Outdoor shower"", ""Oven"", ""Barbecue utensils"", ""Clothing storage"", ""Self check-in"", ""Hot water"", ""TV"", ""Outdoor dining area"", ""Heating"", ""Dedicated workspace"", ""Wine glasses"", ""Coffee maker"", ""Essentials"", ""Piano"", ""Freezer"", ""Lockbox"", ""Cleaning available during stay"", ""Toaster"", ""Baking sheet"", ""Luggage dropoff allowed"", ""Iron"", ""Smoke alarm"", ""Laundromat nearby"", ""Long term stays allowed"", ""Dining table"", ""Patio or balcony"", ""Single level home"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""First aid kit"", ""High chair"", ""Ethernet connection""]",2,365,2,2,365,365,2,"t",13,36,66,67,15,15,0,90,"2024-09-19","2025-05-13",5,4.93,5,5,5,4.8,4.93,"f",1.65,103,1
"42","2023-01-05","within an hour","100%","99%","f","",50,83,"['email', 'phone']","t","t","Randwick",-33.946447,151.2399578,"Private room in home","Private room",2,2,"2 shared baths",1,1,"[""Refrigerator"", ""Washer"", ""Microwave"", ""Free street parking"", ""Dishes and silverware"", ""Hangers"", ""Lock on bedroom door"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Stove"", ""Smart lock"", ""Self check-in"", ""Hot water"", ""Backyard"", ""Dedicated workspace"", ""Essentials"", ""Toaster"", ""Luggage dropoff allowed"", ""Iron"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""First aid kit""]",4,75,1,4,75,75,2.8,"t",27,57,87,195,10,8,0,64,"2024-05-05","2025-04-09",4.4,4.5,4.1,4.8,4.8,4.2,4.3,"f",0.73,72,0
"43","2017-06-19","within an hour","100%","93%","t","",1,1,"['email', 'phone']","t","t","Waverley",-33.8893491,151.2703066,"Entire rental unit","Entire home/apt",2,1,"1 bath",1,1,"[""Conditioner"", ""Portable fans"", ""Refrigerator"", ""Kitchen"", ""Microwave"", ""Free dryer \u2013 In unit"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Children\u2019s dinnerware"", ""Hangers"", ""Blender"", ""Portable heater"", ""Free residential garage on premises \u2013 1 space"", ""Body soap"", ""Breakfast"", ""Exterior security cameras on property"", ""Extra pillows and blankets"", ""Board games"", ""65 inch TV with Netflix"", ""Room-darkening shades"", ""Elevator"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Bathtub"", ""Standalone high chair - available upon request"", ""Private patio or balcony"", ""Induction stove"", ""Beach essentials"", ""Free washer \u2013 In unit"", ""Oven"", ""Clothing storage"", ""Self check-in"", ""Hot water"", ""Outdoor dining area"", ""Mini fridge"", ""Wine glasses"", ""Essentials"", ""Freezer"", ""Coffee maker: Nespresso"", ""Lockbox"", ""Toaster"", ""Books and reading material"", ""Baking sheet"", ""Iron"", ""Smoke alarm"", ""Long term stays allowed"", ""Dining table"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""First aid kit"", ""Shared beach access"", ""Pack \u2019n play/Travel crib - available upon request""]",2,30,2,2,1125,1125,2,"t",0,1,15,31,23,23,3,138,"2025-01-10","2025-06-15",5,5,5,5,5,5,5,"f",4.34,201,1
"44","2023-04-27","within an hour","100%","96%","t","",1,3,"['email', 'phone']","f","t","Hornsby",-33.5946252163073,151.051258769482,"Entire home","Entire home/apt",8,2,"2 baths",4,5,"[""Iron"", ""Smoke alarm"", ""Kitchen"", ""Washer"", ""Pool"", ""TV"", ""Hair dryer"", ""Fire extinguisher"", ""Free parking on premises"", ""Outdoor dining area"", ""Dedicated workspace"", ""BBQ grill"", ""Wifi"", ""Pets allowed"", ""Air conditioning"", ""First aid kit"", ""Indoor fireplace""]",1,365,1,1,365,365,1,"t",28,58,88,265,33,14,0,84,"2023-09-03","2025-04-27",4.88,4.73,4.91,5,4.94,5,4.79,"f",1.51,153,0
"45","2022-11-23","within a few hours","100%","45%","f","",1,2,"['phone']","f","f","Manly",-33.8014823355654,151.289292387664,"Entire home","Entire home/apt",5,2,"2 baths",3,3,"[""Conditioner"", ""HDTV"", ""Ceiling fan"", ""Dishwasher"", ""Microwave"", ""Gas stove"", ""Dishes and silverware"", ""Cleaning products"", ""Hangers"", ""BBQ grill"", ""Keypad"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Hair dryer"", ""Bed linens"", ""Clothing storage: wardrobe"", ""Bathtub"", ""Private patio or balcony"", ""Beach essentials"", ""Barbecue utensils"", ""Self check-in"", ""Hot water"", ""Free washer \u2013 In building"", ""Outdoor dining area"", ""Heating"", ""Wine glasses"", ""Coffee maker"", ""Essentials"", ""Freezer"", ""Toaster"", ""Private backyard \u2013 Fully fenced"", ""Smoke alarm"", ""Dining table"", ""Cooking basics"", ""Hot water kettle"", ""Shampoo"", ""Single oven""]",2,365,2,2,365,365,2,"t",0,27,31,68,5,5,0,30,"2024-09-08","2025-05-03",5,5,5,5,4.8,5,5,"f",0.53,128.33,1
